from_account,to_account,amount,timestamp,is_fraud
845,167,707.39,2025-04-02 02:20:26.741001,True
236,1001,9.59,2024-12-29 00:53:08.116750,True
990,339,839.94,2025-08-04 04:33:54.106168,True
325,854,128.44,2024-11-19 21:11:59.830397,False
781,674,414.94,2025-02-19 04:52:30.910983,True
342,744,888.16,2025-04-02 19:10:00.924326,False
195,220,793.31,2024-12-23 14:42:35.546712,False
384,312,796.61,2024-08-21 20:58:26.290616,False
784,840,377.57,2024-10-11 11:02:24.453332,False
842,4,657.7,2025-02-14 13:38:01.269032,False
626,699,881.76,2025-05-12 03:31:29.175882,True
472,413,564.28,2025-01-05 16:25:29.448374,False
411,888,880.41,2024-08-22 05:03:39.806159,False
581,4,31.86,2024-09-12 17:32:02.660657,False
628,845,306.6,2025-01-11 19:52:50.434670,False
456,106,904.34,2024-11-30 11:21:14.381827,True
200,213,797.22,2024-09-19 15:24:01.262200,False
453,392,992.67,2024-12-10 16:46:28.477552,True
698,405,520.88,2025-05-22 22:09:38.328927,False
1000,868,957.86,2024-12-07 14:52:09.923618,True
856,606,655.64,2025-04-04 03:46:45.762825,True
977,510,178.51,2025-05-05 07:32:27.217424,False
974,346,158.51,2024-11-16 11:52:02.049045,False
361,542,145.3,2025-03-14 14:15:00.338778,False
942,247,700.33,2025-03-09 23:27:46.536855,False
957,80,833.22,2024-12-18 11:06:35.225185,False
552,739,37.7,2024-08-22 21:26:29.381197,False
137,42,74.2,2025-01-22 21:48:53.747197,False
852,198,112.49,2025-02-13 18:22:51.910331,False
633,378,284.56,2025-04-09 02:01:38.680529,True
606,916,264.5,2025-08-01 05:18:38.935848,False
335,273,784.14,2025-01-22 15:10:10.422947,False
163,338,831.25,2024-09-24 15:24:26.833636,False
673,788,119.74,2024-10-10 12:40:09.582670,False
251,814,64.19,2024-10-04 12:26:53.138927,False
32,560,65.42,2024-11-03 04:26:26.569159,True
472,996,761.54,2024-12-15 18:26:10.164313,False
40,546,274.7,2025-06-05 12:11:16.452497,False
196,208,661.5,2024-12-06 06:30:28.439411,False
414,901,19.59,2025-05-10 15:17:53.969668,False
696,610,304.31,2024-12-01 11:40:44.210250,False
968,337,243.76,2025-02-08 04:11:41.674918,True
828,652,23.99,2025-03-09 03:16:09.883840,True
67,369,621.35,2025-04-18 18:46:01.374376,False
526,984,90.27,2024-10-16 00:11:40.451074,True
318,666,128.82,2025-07-10 21:16:20.754324,False
125,324,62.05,2025-05-18 06:05:51.917984,False
596,455,722.93,2025-04-25 18:02:35.477131,False
884,421,922.16,2024-10-29 05:51:32.272957,True
835,745,714.21,2025-06-12 21:15:26.764101,False
292,193,592.29,2024-11-22 15:19:26.152705,False
902,149,266.38,2025-01-15 13:15:28.949629,False
42,36,63.91,2025-02-14 11:15:13.517207,False
970,127,545.4,2024-09-02 05:32:49.237236,False
704,904,166.3,2025-01-02 07:36:47.943817,False
444,465,512.45,2025-07-16 08:01:11.074445,False
449,384,250.62,2024-08-17 01:26:55.295226,True
334,580,927.78,2024-10-11 01:30:08.892272,True
142,441,53.89,2025-07-14 23:21:51.064684,False
549,423,303.33,2024-09-19 04:20:31.565371,True
337,36,221.08,2024-09-24 22:26:28.019250,False
242,787,591.52,2025-05-17 06:07:18.489546,False
473,102,181.76,2025-01-01 07:02:35.935758,False
643,392,74.01,2025-06-30 20:31:29.126029,False
697,291,660.94,2025-06-22 05:29:05.139638,False
688,280,7.99,2025-01-19 13:22:13.208613,False
643,630,817.47,2024-09-28 18:18:24.453149,False
962,621,492.83,2025-05-10 02:36:52.753076,True
934,415,916.2,2025-05-25 07:31:44.482878,True
651,151,398.29,2024-09-27 11:18:03.870692,False
635,717,623.36,2025-03-22 02:06:52.207650,True
175,644,175.16,2024-10-13 10:37:40.629296,False
871,625,334.49,2025-03-27 17:51:20.690528,False
188,921,429.24,2025-05-04 17:17:52.459817,False
712,521,674.43,2024-10-01 15:55:32.501147,False
645,77,586.68,2024-11-17 16:01:44.087761,False
726,612,930.29,2025-03-12 06:28:44.250569,False
702,950,71.03,2024-08-06 03:01:50.890404,True
616,675,976.89,2024-12-28 10:07:19.238821,True
196,31,173.43,2024-09-12 02:32:50.177402,True
102,324,923.89,2025-07-12 20:34:37.830128,True
320,452,895.58,2025-01-04 18:10:03.055488,False
654,989,977.1,2025-07-08 15:00:54.124996,False
751,885,100.81,2024-12-13 05:06:11.915205,False
289,424,552.61,2024-11-23 13:55:55.886729,False
27,461,872.08,2025-03-22 16:55:38.282421,False
626,415,479.08,2024-09-11 23:33:42.897355,False
692,608,130.19,2024-10-07 21:06:45.097436,False
656,124,855.45,2025-02-02 16:59:32.023437,False
668,814,523.17,2025-07-20 19:28:45.333871,False
267,936,857.14,2024-12-05 20:54:30.771893,False
683,170,134.07,2025-03-27 05:22:05.343183,False
25,506,750.88,2025-07-07 22:01:48.396849,False
594,196,481.74,2025-05-23 21:49:16.638301,False
575,711,8.51,2025-02-15 12:50:29.069170,False
906,698,829.49,2025-07-28 17:45:36.424343,False
994,195,792.09,2025-04-17 07:57:31.695250,False
401,162,390.99,2024-12-04 00:05:55.743640,True
983,96,789.54,2025-07-16 21:28:15.180492,False
810,624,824.63,2025-01-11 12:58:30.958174,False
599,403,375.59,2025-04-14 02:19:14.630774,True
790,131,7.46,2024-10-26 20:45:42.176769,False
838,361,900.84,2025-06-18 01:14:20.086333,True
508,643,82.76,2025-03-17 12:45:11.534396,False
285,369,569.4,2024-09-27 09:11:34.582917,False
869,657,857.65,2025-07-10 08:15:58.236833,False
350,277,181.76,2025-05-20 18:06:05.174040,False
304,755,344.79,2025-03-21 03:35:18.629324,True
18,90,18.31,2024-12-21 03:23:22.467055,True
813,1001,368.52,2024-12-12 06:38:56.508942,False
745,255,94.48,2024-09-02 16:55:18.182337,False
22,360,717.89,2024-09-14 21:59:18.047303,False
215,388,218.69,2024-11-25 18:29:43.545144,False
443,244,55.86,2025-04-21 15:54:21.965881,False
529,235,975.26,2024-11-04 17:36:20.711195,True
778,363,744.24,2024-11-03 04:00:34.213384,True
241,33,105.59,2025-05-30 20:29:19.123131,False
494,532,113.63,2025-08-04 00:21:24.791485,True
192,454,769.66,2024-12-07 03:34:18.238031,True
282,839,536.2,2024-11-08 06:04:26.386538,False
680,183,306.38,2025-06-19 06:48:28.368831,False
376,814,144.69,2024-09-15 23:59:28.591561,False
722,909,215.32,2025-05-04 12:50:44.927368,False
456,600,244.29,2025-06-19 13:20:46.086728,False
961,440,135.91,2025-04-27 16:46:31.013417,False
929,463,396.96,2024-09-24 06:13:44.233479,False
502,201,665.5,2024-11-29 14:53:09.030808,False
222,823,929.88,2025-06-17 16:28:02.395756,True
358,803,587.24,2025-04-24 09:34:33.293972,False
413,466,470.15,2024-10-29 05:08:19.250526,False
116,159,259.3,2025-03-01 10:03:10.060076,False
732,25,13.97,2024-09-23 21:10:20.853061,False
734,777,962.29,2025-03-23 02:16:39.441712,True
124,485,169.99,2024-11-29 00:45:05.816205,True
350,595,650.05,2024-12-25 03:19:12.739101,True
457,497,309.13,2024-10-15 17:31:26.562545,False
749,893,870.27,2025-02-06 21:29:35.657196,False
745,511,738.94,2024-12-08 18:16:37.040013,False
881,966,615.46,2024-11-13 22:21:58.616765,False
321,878,657.39,2025-02-16 20:19:25.297491,False
86,661,11.5,2025-07-20 08:23:27.501190,False
88,946,828.31,2025-02-06 12:59:08.818132,False
600,120,858.92,2025-03-15 00:27:03.297886,True
6,576,804.44,2025-07-26 05:47:18.745567,False
501,93,543.24,2025-03-18 21:33:27.046785,False
78,116,328.34,2024-11-13 04:18:31.448513,True
817,103,168.61,2025-01-17 23:39:45.528345,False
529,283,341.51,2024-12-16 03:30:11.735690,True
902,936,206.66,2025-03-16 07:56:04.447490,False
645,213,760.55,2024-12-01 12:32:46.968595,False
483,563,286.73,2024-12-07 01:46:24.867608,True
154,503,275.16,2025-07-15 00:01:27.334203,True
603,629,860.78,2025-06-03 04:20:43.995533,True
585,929,360.93,2025-02-28 06:01:23.061858,False
576,667,538.41,2024-09-26 17:34:45.233100,False
214,389,991.89,2024-09-24 05:08:25.091159,True
712,330,296.6,2025-07-12 06:08:22.937031,False
306,279,737.27,2025-03-25 20:38:06.792406,False
333,959,49.48,2024-08-24 01:14:48.674113,True
99,632,72.48,2024-12-07 21:59:25.769803,False
454,460,413.29,2024-10-07 13:24:25.210495,False
91,841,616.72,2025-05-03 20:35:33.470051,False
328,42,799.15,2025-02-25 15:28:14.597425,False
26,931,986.19,2024-09-27 09:10:44.710945,True
224,762,464.88,2025-03-11 03:53:25.416120,True
516,715,321.36,2025-07-15 18:02:39.645652,False
71,723,180.06,2025-01-03 22:39:25.395781,False
57,144,406.44,2024-12-23 16:21:18.387312,False
457,347,668.09,2025-06-28 14:41:44.885766,False
251,494,437.35,2025-04-06 21:23:18.587008,False
965,753,669.93,2024-12-19 08:21:15.194656,False
820,184,163.29,2024-10-01 22:31:01.932191,False
4,828,522.65,2025-06-24 07:06:29.799909,False
305,407,446.68,2025-03-20 15:01:46.700568,False
427,666,617.67,2025-04-04 06:30:04.413849,False
415,581,767.76,2025-07-12 20:58:30.337842,False
90,997,862.31,2024-09-11 05:19:44.646207,False
550,414,133.97,2024-10-04 09:26:34.056461,False
853,258,258.68,2024-08-18 11:43:04.225705,False
792,216,783.44,2025-06-24 23:56:25.795698,False
863,385,274.07,2025-01-26 15:32:27.165583,False
595,193,582.79,2025-07-12 20:59:49.382580,False
686,115,339.46,2025-07-13 05:28:58.292203,False
488,446,409.13,2025-07-22 03:45:03.787890,True
641,899,531.33,2024-10-07 23:41:22.123456,False
16,474,302.57,2025-03-11 10:23:22.008110,False
433,161,10.03,2024-11-07 04:29:18.158523,True
440,853,240.92,2025-04-11 22:52:29.349627,False
369,834,394.27,2024-09-08 09:44:31.068041,False
257,299,649.43,2025-03-30 17:04:24.717768,False
641,460,648.22,2024-10-07 04:00:11.402036,True
826,960,807.91,2024-12-07 10:09:54.863297,False
298,454,256.64,2024-09-11 02:50:32.795683,True
92,608,728.64,2025-01-20 07:52:38.411815,False
964,183,32.68,2025-03-09 18:44:33.778757,False
960,301,657.61,2024-11-09 23:58:10.888047,False
618,581,445.6,2025-03-31 05:57:12.818297,False
360,416,389.9,2025-03-02 19:42:52.895597,False
355,706,198.54,2024-10-25 21:45:38.392527,False
500,193,496.78,2024-10-25 18:00:21.590562,False
888,553,797.0,2024-08-17 02:54:16.902544,True
140,63,742.94,2024-09-19 05:46:58.094064,False
465,709,470.47,2024-08-12 12:07:13.559291,False
803,509,389.66,2024-08-25 03:37:07.318227,True
69,705,272.46,2025-06-12 20:42:46.227880,False
976,46,898.48,2025-01-02 23:33:03.066581,False
147,111,614.76,2025-06-01 16:25:18.690861,False
3,88,115.0,2025-07-07 17:46:55.822944,False
458,155,892.15,2024-09-28 14:07:00.307638,False
502,900,561.4,2025-04-30 18:16:35.472849,False
960,563,705.71,2024-11-18 20:12:42.701827,False
307,413,434.36,2025-04-03 17:45:18.811823,False
969,277,65.75,2025-05-03 15:42:17.512593,False
239,453,640.7,2024-09-01 17:37:44.109947,False
739,273,780.02,2024-09-16 16:28:45.562239,False
537,66,14.92,2025-01-07 03:59:34.359157,True
269,267,96.25,2025-05-15 07:35:44.799722,False
168,422,207.65,2024-09-19 06:59:17.365313,False
829,348,542.47,2025-05-12 12:10:04.931471,False
305,436,514.59,2024-09-07 06:33:38.972476,False
313,121,142.44,2024-11-03 15:58:01.385368,False
386,868,576.58,2025-04-06 07:31:18.197759,False
606,941,350.66,2025-06-22 06:17:44.511902,False
847,188,593.99,2025-01-01 03:50:10.680231,True
70,848,179.66,2025-07-22 06:29:21.964798,False
263,611,421.01,2024-10-16 10:17:25.077806,False
22,637,197.09,2025-03-16 12:34:52.993798,False
281,32,181.44,2025-03-11 05:20:08.765774,False
223,14,641.33,2025-03-12 12:23:51.203915,False
510,923,311.16,2024-08-13 06:31:51.738763,False
908,288,238.4,2024-10-11 21:12:38.011088,False
567,550,724.54,2024-12-12 12:56:33.148774,False
833,378,280.26,2024-11-23 21:44:02.668670,False
484,34,825.43,2024-08-23 15:06:39.775151,False
609,131,120.93,2025-03-22 09:59:23.182932,False
448,282,898.95,2025-05-14 08:52:31.820290,False
760,467,825.69,2025-05-27 16:18:35.527445,False
829,111,598.34,2024-11-15 11:46:46.830124,False
554,842,555.14,2024-08-28 15:37:24.206558,False
741,877,527.93,2024-11-27 17:42:46.429797,False
110,691,929.68,2024-08-28 08:03:37.384310,True
252,398,532.27,2024-09-08 07:15:25.224894,False
818,170,872.33,2025-03-18 22:22:00.584380,False
515,165,314.26,2024-10-06 18:49:30.695706,False
157,93,924.29,2024-11-27 04:40:08.587620,True
667,497,81.3,2025-03-12 19:25:15.722767,False
55,828,546.96,2025-06-25 01:00:42.075841,True
674,233,122.12,2025-01-20 18:21:46.488823,False
334,331,424.9,2025-02-10 20:54:18.118992,False
945,875,494.89,2025-03-06 00:28:37.457438,True
149,860,397.27,2025-06-26 21:20:18.116309,False
644,818,673.05,2025-05-24 08:07:05.397722,False
279,722,870.03,2025-03-20 19:48:45.402056,False
669,341,721.03,2024-11-22 07:13:54.453878,False
444,151,477.91,2024-12-03 10:43:39.448820,False
66,489,86.12,2025-07-14 08:08:56.572117,False
432,384,7.64,2025-03-07 17:48:14.763619,False
275,55,10.17,2025-07-11 04:20:37.777560,True
854,991,412.14,2025-05-12 14:37:58.839869,False
1001,438,479.69,2025-06-30 04:27:50.498472,True
215,461,161.73,2024-10-05 02:15:15.447597,True
819,876,335.82,2025-07-09 15:20:25.225614,False
156,986,56.32,2025-03-16 04:01:59.006446,True
758,869,154.01,2024-09-04 18:05:52.272394,False
447,277,536.13,2025-04-10 11:28:42.831777,False
499,950,122.67,2024-09-12 10:32:41.592302,False
813,331,91.42,2024-12-02 01:59:19.599643,True
39,649,78.96,2024-10-06 15:09:42.937677,False
890,670,601.33,2024-10-03 10:55:58.125895,False
777,530,229.26,2024-08-07 16:30:41.693746,False
180,3,548.61,2025-03-14 06:39:46.358923,False
420,279,955.58,2025-01-26 04:20:22.744050,True
606,47,919.68,2025-03-07 00:08:21.960886,True
401,282,289.0,2024-09-18 22:25:43.277915,False
516,92,17.02,2025-04-07 17:31:48.865633,False
893,711,110.42,2025-01-05 13:23:32.525509,False
265,162,245.58,2025-02-11 19:42:27.692021,False
371,775,778.74,2025-05-06 00:08:31.498879,True
170,220,892.83,2024-10-15 04:21:28.089004,True
196,488,688.59,2025-06-01 21:13:23.640383,False
986,480,493.49,2025-04-03 07:05:53.763108,False
312,980,976.75,2025-07-19 23:03:56.249503,True
300,701,103.38,2025-08-03 12:11:12.701483,False
308,178,41.85,2025-04-13 08:49:12.346164,False
898,182,390.76,2025-01-30 19:03:57.838969,False
164,76,757.66,2025-01-31 11:14:50.604295,False
296,411,353.93,2024-09-06 05:41:46.857150,False
576,731,709.97,2024-11-27 00:48:37.886940,False
643,699,909.72,2025-01-12 02:20:09.743792,True
761,108,868.04,2025-01-16 09:32:39.503358,False
382,618,775.92,2025-05-24 21:00:55.292891,False
170,227,781.68,2024-11-11 09:55:50.219013,False
331,291,716.58,2025-02-01 13:56:51.157441,False
680,673,303.37,2024-12-27 21:56:05.754664,False
237,894,626.28,2024-12-28 03:35:24.001018,True
766,244,324.35,2024-12-29 09:11:24.737628,False
580,106,451.19,2025-05-05 05:54:33.717067,False
272,475,920.13,2025-02-17 01:47:55.941544,True
284,965,326.5,2025-02-24 04:31:39.704409,True
66,396,993.09,2025-02-20 19:14:27.748831,True
741,155,416.67,2025-07-27 20:50:39.219918,False
27,273,466.05,2024-12-21 01:24:03.840838,True
587,671,157.46,2025-06-21 06:54:57.308132,False
895,712,860.33,2025-01-27 23:36:25.839660,False
915,618,14.16,2025-05-25 01:56:03.730576,True
248,138,747.39,2025-03-30 19:03:57.435892,False
455,167,218.61,2025-03-04 05:28:14.981602,False
274,795,370.19,2024-09-01 02:31:59.418465,True
581,465,816.53,2025-03-20 06:32:27.076121,False
728,712,575.78,2024-08-26 14:37:41.410529,False
916,636,267.26,2024-09-07 14:32:31.730274,False
927,825,178.25,2024-10-01 08:11:10.121679,False
881,844,970.31,2025-01-09 12:00:05.655608,True
863,797,171.99,2025-02-21 23:37:34.005648,False
912,378,518.04,2025-03-23 04:02:11.404547,True
711,777,824.06,2024-09-03 07:44:26.783443,False
107,938,516.66,2024-09-18 07:34:36.752951,False
591,865,7.02,2025-02-22 07:01:35.456740,False
490,37,721.41,2024-08-18 22:57:34.961972,False
893,379,523.2,2025-07-15 21:00:51.540038,False
173,576,413.59,2024-10-13 01:30:41.283006,True
570,229,173.33,2024-11-24 14:29:44.220683,False
723,38,130.27,2025-02-19 01:39:45.752964,False
428,902,113.79,2025-03-16 23:45:14.492599,False
276,554,614.77,2025-05-31 06:28:20.245289,False
516,995,314.84,2024-08-24 07:36:35.800259,False
436,717,928.22,2024-08-24 03:54:07.041295,True
977,85,319.95,2025-06-24 13:02:09.523187,False
323,904,875.69,2024-10-07 02:30:33.012359,False
241,318,376.37,2025-07-29 20:35:42.645308,False
335,912,868.31,2025-06-30 03:53:59.391422,True
649,978,673.73,2025-06-10 21:32:02.570591,False
222,645,129.29,2025-07-04 16:05:10.979137,False
721,294,662.09,2025-03-15 22:58:05.664757,False
533,292,980.6,2025-06-07 09:18:24.077907,True
342,125,202.58,2025-02-11 04:21:49.285868,True
218,803,640.69,2024-10-06 11:47:12.768699,False
285,470,321.43,2024-10-28 16:28:08.541159,False
896,281,813.02,2024-12-03 08:53:33.048283,False
642,607,642.06,2025-02-14 15:52:57.743995,False
775,420,515.57,2025-08-01 03:31:00.693757,True
74,508,777.95,2025-01-29 06:23:38.785689,False
208,641,280.56,2025-06-08 20:57:16.063973,False
59,833,155.66,2025-03-30 10:48:40.766606,False
524,312,378.99,2025-01-15 06:59:28.673754,False
114,264,159.88,2024-10-02 11:19:31.171302,False
251,120,830.91,2024-12-25 07:24:29.096294,False
126,841,135.32,2024-09-28 12:48:56.768126,False
847,600,55.48,2025-05-12 04:34:36.805194,True
468,820,140.96,2025-02-25 01:23:37.703381,True
127,145,204.77,2025-07-01 15:47:54.377806,False
595,125,928.03,2025-02-10 23:14:52.616615,True
74,744,950.38,2024-10-11 00:01:01.053820,True
238,779,554.88,2024-11-06 13:32:35.479318,False
977,609,12.06,2025-06-17 01:30:51.308309,True
119,527,845.47,2025-01-24 00:04:13.651349,True
240,202,798.21,2024-10-25 05:38:50.086354,False
254,923,221.2,2025-03-26 06:00:05.112838,False
9,561,697.98,2024-11-25 15:02:00.457286,False
843,980,991.7,2025-02-27 16:14:58.690711,True
62,649,267.04,2025-01-13 08:41:36.884311,False
156,199,326.88,2025-02-04 18:41:48.275947,False
363,659,337.96,2024-10-29 02:45:12.762831,True
569,78,249.2,2024-12-11 11:31:58.081849,False
467,491,654.56,2025-07-07 00:17:14.125516,True
787,723,713.6,2024-12-04 23:12:19.583814,False
554,845,63.01,2025-04-04 01:51:07.059740,True
743,492,696.61,2025-04-13 10:40:16.585573,False
911,102,475.74,2024-08-15 12:27:15.078373,False
332,816,751.07,2024-10-14 01:51:30.238880,True
174,52,748.88,2024-09-09 17:25:13.510477,False
553,708,330.97,2025-05-11 08:14:02.438557,False
391,948,350.92,2025-02-09 15:44:50.155469,False
726,105,210.69,2024-11-11 04:15:42.891696,False
800,807,458.43,2025-04-17 05:58:15.745476,False
657,102,30.62,2024-12-07 21:21:11.331279,False
265,647,946.2,2025-06-14 12:44:23.857781,True
370,125,607.21,2025-05-19 02:23:11.045515,True
363,925,32.03,2024-10-01 02:09:54.354330,True
406,995,912.75,2024-08-09 03:43:54.454245,True
657,321,561.52,2024-10-31 20:16:05.259948,False
698,578,324.08,2025-02-02 02:46:45.494303,True
332,121,799.6,2024-10-12 08:01:43.592020,False
202,642,644.44,2024-12-16 21:06:13.809248,False
479,146,857.41,2025-07-12 06:06:39.114550,False
385,834,325.04,2024-08-06 07:08:38.790044,False
727,660,32.36,2024-11-18 01:22:10.599231,True
844,861,259.26,2025-04-08 11:49:16.106210,False
1,658,512.81,2024-10-21 18:36:25.710709,False
460,970,58.76,2024-10-01 03:46:49.744426,True
244,844,976.19,2024-12-01 07:46:59.362308,True
711,120,823.97,2024-09-27 19:28:45.075155,False
273,542,588.47,2025-02-07 11:29:28.175680,False
537,131,502.52,2024-12-19 11:01:48.545104,False
894,383,977.09,2024-09-14 04:01:30.569643,True
578,211,997.06,2025-03-26 02:44:35.775853,True
841,258,269.94,2025-01-01 12:13:07.093212,False
444,909,630.51,2025-03-20 19:50:31.458477,False
288,241,843.12,2024-11-12 09:17:58.917052,False
844,773,406.85,2024-11-01 15:32:35.258931,False
54,468,788.73,2025-06-10 00:42:16.873828,True
877,622,996.54,2025-02-04 18:12:14.172107,True
215,603,30.57,2025-06-11 06:17:51.687489,False
313,155,169.78,2024-09-18 20:09:11.316869,False
616,673,419.72,2024-12-14 09:00:14.520972,False
791,445,11.81,2025-06-24 12:47:09.403305,False
32,167,511.57,2025-03-07 01:52:42.797983,True
78,703,233.1,2024-10-18 00:23:45.561784,True
335,986,187.34,2024-09-03 20:58:57.631279,False
810,106,845.45,2025-02-04 03:35:15.628551,True
789,506,638.35,2024-10-20 00:08:44.540964,True
986,142,767.23,2024-12-19 09:31:27.320153,False
921,549,615.77,2025-08-03 19:16:23.954031,False
226,390,67.58,2024-11-28 10:16:10.982957,False
554,279,585.67,2025-05-19 03:06:37.731637,True
256,598,389.39,2024-11-27 12:16:46.290903,False
258,491,634.41,2024-11-08 11:45:38.251856,False
995,648,604.27,2025-04-22 05:40:30.535798,False
185,237,568.31,2024-11-04 17:51:52.199581,False
970,330,672.92,2025-06-26 15:39:17.826275,False
621,212,174.41,2025-04-17 16:21:09.039828,False
256,60,383.56,2024-08-16 16:24:39.083642,False
303,561,381.13,2025-07-20 20:05:55.916248,False
602,320,130.93,2024-12-15 16:17:31.163437,False
298,599,293.08,2024-09-24 00:25:51.612803,True
278,302,281.25,2025-02-17 20:56:21.919387,False
512,394,245.49,2024-09-25 09:58:23.697728,False
429,302,527.44,2025-05-22 01:26:06.668131,True
28,519,446.83,2024-10-06 03:49:26.848820,True
195,962,535.39,2025-01-26 21:26:31.609319,False
260,949,211.93,2024-10-10 08:05:55.481359,False
19,880,695.81,2025-05-05 12:05:25.818784,False
291,842,81.38,2024-12-28 12:10:35.204530,False
4,387,144.02,2024-11-19 08:11:00.935795,False
329,849,852.4,2024-12-10 01:51:15.576341,True
286,913,807.47,2024-09-19 07:01:40.355513,False
761,641,158.67,2024-09-18 01:53:51.756357,True
572,403,62.12,2025-04-11 06:45:14.286281,False
849,746,404.86,2025-06-05 05:57:52.945371,False
353,952,996.38,2025-05-04 20:32:23.694985,True
618,334,953.35,2025-03-14 10:49:29.733141,True
577,53,301.06,2024-09-23 00:40:35.737653,True
343,270,278.13,2025-02-25 11:55:19.455691,False
230,349,410.29,2024-12-24 13:36:19.389578,False
479,175,19.31,2025-01-19 22:49:26.367585,False
759,966,368.79,2024-11-08 19:52:16.668271,False
122,178,543.37,2025-02-12 06:15:55.299555,False
822,573,934.44,2024-08-16 05:01:30.370006,True
234,244,325.51,2025-02-22 14:51:04.938386,False
473,259,303.58,2024-08-28 21:20:23.516980,False
454,730,285.03,2024-09-30 19:14:13.056916,False
547,678,863.94,2024-10-19 00:52:01.642579,True
719,228,295.84,2025-05-03 08:01:55.771142,False
837,92,82.66,2024-10-01 21:54:08.306685,False
232,270,266.77,2024-12-24 01:46:52.386608,True
926,143,99.45,2024-11-06 22:44:00.078595,False
562,38,810.37,2025-01-26 01:25:00.288330,True
574,886,683.35,2025-02-18 11:17:29.498895,False
552,872,344.72,2025-07-12 04:18:55.891384,True
798,786,212.58,2025-01-21 06:03:50.673789,False
358,506,998.57,2024-11-19 16:46:09.747104,True
607,426,664.11,2024-12-15 17:02:00.402843,False
18,586,639.23,2025-04-08 21:43:16.885653,False
210,790,758.51,2025-03-04 17:59:42.141215,False
243,998,29.52,2024-11-23 21:16:40.124114,False
644,280,222.25,2024-10-15 11:22:50.395473,False
759,651,821.5,2025-02-18 17:59:17.800723,False
633,442,826.8,2025-03-16 06:45:23.373467,False
963,980,805.11,2024-11-03 19:01:46.907967,False
325,196,596.03,2025-01-30 00:20:18.666671,True
941,781,337.18,2024-12-04 17:21:04.656579,False
252,523,883.41,2025-07-02 20:56:43.025015,False
713,423,985.93,2025-06-15 20:56:29.451623,True
190,547,516.15,2025-07-19 19:18:35.804472,False
789,211,295.52,2024-09-23 12:13:49.036382,False
974,85,973.88,2024-09-03 13:29:44.150859,True
252,5,107.05,2024-11-11 08:20:32.931733,False
676,851,456.35,2025-07-21 08:00:18.192628,False
743,581,193.09,2025-02-21 03:55:48.283349,True
637,10,893.02,2025-07-03 10:58:00.742404,False
81,786,996.1,2025-01-14 01:24:38.299074,True
812,498,268.9,2024-10-29 19:40:11.110877,False
633,968,863.6,2025-01-01 21:43:13.609090,False
751,308,646.48,2025-01-03 22:10:28.993795,False
54,552,383.62,2025-05-06 12:57:43.634524,False
951,511,470.75,2025-06-09 10:32:57.118334,False
275,689,79.57,2025-03-14 22:17:46.339242,False
851,957,935.31,2025-04-16 22:51:45.731423,True
431,593,152.22,2025-05-20 18:13:26.272217,False
315,908,681.98,2024-09-11 12:29:16.015953,False
266,110,492.29,2024-08-06 10:22:39.285891,False
805,558,835.49,2025-06-12 01:31:07.718301,True
182,645,951.51,2024-12-31 15:34:42.883023,True
832,590,359.41,2024-12-01 21:53:00.891472,False
616,544,991.69,2024-12-05 23:29:05.234344,True
186,495,984.93,2025-04-04 14:42:03.696530,True
779,450,813.43,2024-11-15 07:11:32.083850,False
759,983,189.7,2024-10-21 09:50:20.171149,False
478,745,22.02,2024-12-25 06:52:45.765974,False
982,494,183.44,2025-05-25 03:14:54.643460,True
411,900,533.39,2025-01-11 01:35:50.553238,True
666,133,82.64,2024-10-27 00:08:41.997193,True
968,94,661.97,2024-08-16 21:34:01.720941,False
142,638,465.33,2025-08-05 19:10:47.385215,False
182,584,872.56,2024-09-30 12:49:54.331486,False
831,240,449.27,2025-05-06 01:03:31.210734,True
287,953,405.8,2025-05-11 20:36:10.611168,False
591,492,157.63,2025-01-30 12:20:14.936691,False
548,96,911.08,2024-10-06 23:58:35.897638,True
61,58,382.64,2024-10-01 19:35:30.959921,False
773,892,688.53,2024-11-01 22:16:30.547170,False
886,61,316.1,2025-03-27 01:21:27.925210,True
254,926,462.15,2024-10-07 14:55:39.896132,False
521,875,539.72,2025-05-04 05:40:08.611303,False
871,647,206.61,2025-05-22 20:15:25.137028,False
828,825,576.96,2024-11-05 22:39:45.614497,False
850,110,66.76,2025-02-03 19:09:13.208936,False
857,818,166.93,2025-07-16 19:50:46.000157,False
763,980,231.83,2025-06-12 16:10:08.178125,False
892,723,930.64,2025-01-04 09:57:11.381015,True
22,880,873.95,2025-07-04 00:04:18.127202,True
65,123,179.55,2025-04-11 21:33:36.209924,False
116,175,869.14,2025-05-20 22:13:47.841574,False
360,121,289.66,2025-03-29 15:36:50.049505,False
467,354,793.3,2024-08-30 10:56:33.052388,False
909,712,182.89,2024-09-18 19:09:33.432428,False
578,439,740.51,2025-02-11 02:01:40.593453,True
282,869,378.86,2025-07-19 11:25:57.576696,False
389,860,832.22,2024-11-29 21:08:40.449213,False
758,968,553.37,2024-12-11 00:55:50.413572,True
241,718,882.44,2024-12-23 11:35:34.952054,False
452,740,7.12,2025-03-16 05:03:22.027101,False
688,807,939.09,2025-02-09 21:02:59.212015,True
673,985,480.5,2025-02-14 15:26:09.523143,False
167,564,767.1,2025-01-10 12:53:42.229903,False
86,198,457.72,2025-05-07 14:58:55.100341,False
658,349,482.59,2024-08-25 23:19:24.026866,False
